sku,attribute_set,type,product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,media_position,media_is_disabled,categories,configurable_attributes,simples_skus
CMCMM00139,Camisas,simple,base,"Linkin Park",,Brasil,"Camisa com manga Linkin Road Escrito Branco",0,0,792,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Linkin Road Escrito Branco","Bloco depois da Coluna de Informação",25,792,0,"Camisa com manga Linkin Road Escrito Branco",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00136,Camisas,simple,base,"Linkin Park",,Brasil,"Camisa com manga Linkin Road Escrito Branco",0,0,792,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Linkin Road Escrito Branco","Bloco depois da Coluna de Informação",25,792,0,"Camisa com manga Linkin Road Escrito Branco",1,G,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00128,Camisas,simple,base,"Lynyrd Skynyrd",,Brasil,"Camisa com manga Lynyrd Caveira",0,0,764,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Lynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com manga Lynyrd Caveira",1,P,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00126,Camisas,simple,base,"Lynyrd Skynyrd",,Brasil,"Camisa com manga Lynyrd Caveira",0,0,764,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Lynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com manga Lynyrd Caveira",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00123,Camisas,simple,base,"Lynyrd Skynyrd",,Brasil,"Camisa com manga Lynyrd Caveira",0,0,764,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Lynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com manga Lynyrd Caveira",1,G,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00070,Camisas,simple,base,"Lynyrd Skynyrd",,Brasil,"Camisa com manga Lynyrd Caveira",0,0,764,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Lynyrd Caveira","Bloco depois da Coluna de Informação",25,764,0,"Camisa com manga Lynyrd Caveira",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00133,Camisas,simple,base,"Lynyrd Skynyrd",,Brasil,"Camisa com manga Lynyrd Escrito",0,0,772,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Lynyrd Escrito","Bloco depois da Coluna de Informação",25,772,0,"Camisa com manga Lynyrd Escrito",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00266,Camisas,simple,base,"Marilyn Manson",,Brasil,"Camisa com manga Marilyn Manson",0,0,48,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Marilyn Manson","Bloco depois da Coluna de Informação",25,48,0,"Camisa com manga Marilyn Manson",1,G,0,4,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00265,Camisas,simple,base,"Marilyn Manson",,Brasil,"Camisa com manga Marilyn Manson Master",0,0,48,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Marilyn Manson Master","Bloco depois da Coluna de Informação",25,48,0,"Camisa com manga Marilyn Manson Master",1,M,0,4,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00289,Camisas,simple,base,Games,,Brasil,"Camisa com manga Mario Luigi",0,0,141,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com manga Mario Luigi",1,P,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00350,Camisas,simple,base,Games,,Brasil,"Camisa com manga Mario Luigi",0,0,141,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com manga Mario Luigi",1,M,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00357,Camisas,simple,base,Games,,Brasil,"Camisa com manga Mario Luigi",0,0,141,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com manga Mario Luigi",1,G,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00275,Camisas,simple,base,Games,,Brasil,"Camisa com manga Mario Luigi",0,0,141,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mario Luigi","Bloco depois da Coluna de Informação",25,141,0,"Camisa com manga Mario Luigi",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMP00091,Camisas,simple,base,"Instrumentos Musicais",,Brasil,"Camisa com manga Marshall",0,0,453,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Marshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com manga Marshall",1,P,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Instrumentos::1::1::1",,
CMCMM00091,Camisas,simple,base,"Instrumentos Musicais",,Brasil,"Camisa com manga Marshall",0,0,453,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Marshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com manga Marshall",1,M,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Instrumentos::1::1::1",,
CMCMG00088,Camisas,simple,base,"Instrumentos Musicais",,Brasil,"Camisa com manga Marshall",0,0,453,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Marshall","Bloco depois da Coluna de Informação",25,453,0,"Camisa com manga Marshall",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Instrumentos::1::1::1",,
CMCMP00068,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem",0,0,361,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com manga Mayhem",1,P,0,1,250,-1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00068,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem",0,0,361,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com manga Mayhem",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00068,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem",0,0,361,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem","Bloco depois da Coluna de Informação",25,361,0,"Camisa com manga Mayhem",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00175,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem Azul",0,0,353,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com manga Mayhem Azul",1,P,0,1,250,-4,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00062,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem Azul",0,0,353,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com manga Mayhem Azul",1,M,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00062,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhem Azul",0,0,353,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mayhem Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com manga Mayhem Azul",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00062,Camisas,simple,base,Mayhem,,Brasil,"Camisa com manga Mayhen Azul",0,0,353,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Mayhen Azul","Bloco depois da Coluna de Informação",25,353,0,"Camisa com manga Mayhen Azul",1,P,0,4,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMBLG00054,Camisas,simple,base,Megadeth,,Brasil,"Camisa Baby Look Megadeth Bomba",0,0,91,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Megadeth Bomba","Bloco depois da Coluna de Informação",20,91,0,"Camisa Baby Look Megadeth Bomba",1,G,0,4,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMM00196,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Bomba",0,0,91,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com manga Megadeth Bomba",1,M,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00194,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Bomba",0,0,91,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com manga Megadeth Bomba",1,G,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00134,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Bomba",0,0,91,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Bomba","Bloco depois da Coluna de Informação",25,91,0,"Camisa com manga Megadeth Bomba",1,GG,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00190,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira",0,0,54,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com manga Megadeth Caveira",1,M,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00188,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira",0,0,54,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com manga Megadeth Caveira",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00126,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira",0,0,54,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira","Bloco depois da Coluna de Informação",25,54,0,"Camisa com manga Megadeth Caveira",1,GG,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00367,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Marster",0,0,172,"com manga","Utilizar configuração","Utilizar configuração","Camisa com manga Megadeth Caveira Marster","Bloco depois da Coluna de Informação",25,172,0,"Camisa com manga Megadeth Caveira Marster",1,G,0,4,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00359,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Master",0,0,172,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira Master","Bloco depois da Coluna de Informação",25,172,0,"Camisa com manga Megadeth Caveira Master",1,M,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00284,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Master",0,0,172,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira Master","Bloco depois da Coluna de Informação",25,172,0,"Camisa com manga Megadeth Caveira Master",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00223,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Profanus",0,0,289,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com manga Megadeth Caveira Profanus",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00224,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Profanus",0,0,289,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com manga Megadeth Caveira Profanus",1,G,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00158,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Caveira Profanus",0,0,289,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Caveira Profanus","Bloco depois da Coluna de Informação",25,289,0,"Camisa com manga Megadeth Caveira Profanus",1,GG,0,1,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMBLG00072,Camisas,simple,base,Megadeth,,Brasil,"Camisa Baby Look Megadeth Rust",0,0,192,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Megadeth Rust","Bloco depois da Coluna de Informação",20,192,0,"Camisa Baby Look Megadeth Rust",1,G,0,4,250,21,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00310,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Rust",0,0,192,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com manga Megadeth Rust",1,P,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00374,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Rust",0,0,192,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com manga Megadeth Rust",1,M,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00382,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Rust",0,0,192,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com manga Megadeth Rust",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00300,Camisas,simple,base,Megadeth,,Brasil,"Camisa com manga Megadeth Rust",0,0,192,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Megadeth Rust","Bloco depois da Coluna de Informação",25,192,0,"Camisa com manga Megadeth Rust",1,GG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00244,Camisas,simple,base,"Mercyful Fate",,Brasil,"Camisa com manga Mercyful Fate",0,0,37,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mercyful Fate","Bloco depois da Coluna de Informação",25,37,0,"Camisa com manga Mercyful Fate",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00246,Camisas,simple,base,"Mercyful Fate",,Brasil,"Camisa com manga Mercyful Fate",0,0,39,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mercyful Fate","Bloco depois da Coluna de Informação",25,39,0,"Camisa com manga Mercyful Fate",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00179,Camisas,simple,base,"Mercyful Fate",,Brasil,"Camisa com manga Mercyful Fate",0,0,39,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Mercyful Fate","Bloco depois da Coluna de Informação",25,39,0,"Camisa com manga Mercyful Fate",1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00012,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Cobra",0,0,69,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com manga Metallica Cobra",1,P,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00011,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Cobra",0,0,69,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com manga Metallica Cobra",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00012,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Cobra",0,0,69,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com manga Metallica Cobra",1,G,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00009,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Cobra",0,0,69,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Cobra","Bloco depois da Coluna de Informação",25,69,0,"Camisa com manga Metallica Cobra",1,GG,0,1,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00219,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Branca",0,0,179,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com manga Metallica Death Magnetic Branca",1,P,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00293,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Branca",0,0,179,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com manga Metallica Death Magnetic Branca",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00295,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Branca",0,0,179,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com manga Metallica Death Magnetic Branca",1,G,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00216,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Branca",0,0,179,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Branca","Bloco depois da Coluna de Informação",25,179,0,"Camisa com manga Metallica Death Magnetic Branca",1,GG,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00243,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Preta",0,0,173,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com manga Metallica Death Magnetic Preta",1,P,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00292,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Preta",0,0,173,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com manga Metallica Death Magnetic Preta",1,M,0,1,250,4,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00294,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Preta",0,0,173,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com manga Metallica Death Magnetic Preta",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00215,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Preta",0,0,173,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Preta","Bloco depois da Coluna de Informação",25,173,0,"Camisa com manga Metallica Death Magnetic Preta",1,GG,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00198,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Virus",0,0,96,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com manga Metallica Death Magnetic Virus",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00196,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Virus",0,0,96,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com manga Metallica Death Magnetic Virus",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00132,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Death Magnetic Virus",0,0,96,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Death Magnetic Virus","Bloco depois da Coluna de Informação",25,96,0,"Camisa com manga Metallica Death Magnetic Virus",1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMBLG00008,Camisas,simple,base,Metallica,,Brasil,"Camisa Baby Look Metallica Justice",0,0,113,"Baby Look","Utilizar configuração","Utilizar configuração","Camisa Baby Look Metallica Justice","Bloco depois da Coluna de Informação",20,113,0,"Camisa Baby Look Metallica Justice",1,G,0,4,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas femininas::1::1::1/Baby Look::1::1::1",,
CMCMP00191,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Justice",0,0,113,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com manga Metallica Justice",1,P,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00201,Camisas,simple,base,Metallica,,Brasil,"Camisa com manga Metallica Justice",0,0,113,"com manga","No Carrinho","Utilizar configuração","Camisa com manga Metallica Justice","Bloco depois da Coluna de Informação",25,113,0,"Camisa com manga Metallica Justice",1,M,0,1,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
